GL_account,GL_account_description,account_id,partition_ledger_year_month,amount_usd
112010,JP Morgan USD A/C - EUR,1433285,202102,0
112010,JP Morgan USD A/C - EUR,1433285,202103,0
112010,JP Morgan USD A/C - EUR,1433285,202104,0
112010,JP Morgan USD A/C - EUR,1433285,202105,0
112010,JP Morgan USD A/C - EUR,1433285,202106,-408867.14
112010,JP Morgan USD A/C - EUR,1433285,202107,0
112010,JP Morgan USD A/C - EUR,1433285,202108,0
112010,JP Morgan USD A/C - EUR,1433285,202109,0
112010,JP Morgan USD A/C - EUR,1433285,202110,0
112010,JP Morgan USD A/C - EUR,1433285,202111,0
112010,JP Morgan USD A/C - EUR,1433285,202112,0
112010,JP Morgan USD A/C - EUR,1433285,202201,0
112010,JP Morgan USD A/C - EUR,1433285,202202,0
112010,JP Morgan USD A/C - EUR,1433285,202203,-37766.27
112010,JP Morgan USD A/C - EUR,1433285,202204,0
112010,JP Morgan USD A/C - EUR,1433285,202205,0
112010,JP Morgan USD A/C - EUR,1433285,202206,0
112010,JP Morgan USD A/C - EUR,1433285,202207,-100678
112010,JP Morgan USD A/C - EUR,1433285,202208,0
112010,JP Morgan USD A/C - EUR,1433285,202209,-31791.61
112010,JP Morgan USD A/C - EUR,1433285,202210,0
112010,JP Morgan USD A/C - EUR,1433285,202211,0
112010,JP Morgan USD A/C - EUR,1433285,202212,0
112010,JP Morgan USD A/C - EUR,1433285,202301,0
112010,JP Morgan USD A/C - EUR,1433285,201802,0
112010,JP Morgan USD A/C - EUR,1433285,202303,0
112010,JP Morgan USD A/C - EUR,1433285,202304,0
112010,JP Morgan USD A/C - EUR,1433285,202305,0
112010,JP Morgan USD A/C - EUR,1433285,202306,0
112010,JP Morgan USD A/C - EUR,1433285,201807,0
112010,JP Morgan USD A/C - EUR,1433285,202308,0
112010,JP Morgan USD A/C - EUR,1433285,202309,0
112010,JP Morgan USD A/C - EUR,1433285,202310,0
112010,JP Morgan USD A/C - EUR,1433285,202311,0
112010,JP Morgan USD A/C - EUR,1433285,202312,0
112010,JP Morgan USD A/C - EUR,1433285,202401,0
112010,JP Morgan USD A/C - EUR,1433285,202402,0
112010,JP Morgan USD A/C - EUR,1433285,202403,0
112010,JP Morgan USD A/C - EUR,1433285,202404,0
112010,JP Morgan USD A/C - EUR,1433285,202405,0
112010,JP Morgan USD A/C - EUR,1433285,202406,0
112010,JP Morgan USD A/C - GBP,1452317,202001,0
112010,JP Morgan USD A/C - GBP,1452317,202002,-820477.39
112010,JP Morgan USD A/C - GBP,1452317,202003,-1343507.39
112010,JP Morgan USD A/C - GBP,1452317,202004,0
112010,JP Morgan USD A/C - GBP,1452317,202005,0
112010,JP Morgan USD A/C - GBP,1452317,202006,-808459.19
112010,JP Morgan USD A/C - GBP,1452317,202007,-1348067.56
112010,JP Morgan USD A/C - GBP,1452317,202008,-554862.89
112010,JP Morgan USD A/C - GBP,1452317,202009,-552808.84
112010,JP Morgan USD A/C - GBP,1452317,202010,0
112010,JP Morgan USD A/C - GBP,1452317,202011,0
112010,JP Morgan USD A/C - GBP,1452317,202012,0
112010,JP Morgan USD A/C - GBP,1452317,202101,-264983.09
112010,JP Morgan USD A/C - GBP,1452317,202102,-1849510.23
112010,JP Morgan USD A/C - GBP,1452317,202103,0
112010,JP Morgan USD A/C - GBP,1452317,202104,0
112010,JP Morgan USD A/C - GBP,1452317,202105,0
112010,JP Morgan USD A/C - GBP,1452317,202106,0
112010,JP Morgan USD A/C - GBP,1452317,202107,0
112010,JP Morgan USD A/C - GBP,1452317,202108,0
112010,JP Morgan USD A/C - GBP,1452317,202109,-232838.65
112010,JP Morgan USD A/C - GBP,1452317,202110,0
112010,JP Morgan USD A/C - GBP,1452317,202111,-217291.64
112010,JP Morgan USD A/C - GBP,1452317,202112,0
112010,JP Morgan USD A/C - GBP,1452317,202201,0
112010,JP Morgan USD A/C - GBP,1452317,202202,0
112010,JP Morgan USD A/C - GBP,1452317,202203,-1109296.9
112010,JP Morgan USD A/C - GBP,1452317,202204,0
112010,JP Morgan USD A/C - GBP,1452317,202205,0
112010,JP Morgan USD A/C - GBP,1452317,202206,0
112010,JP Morgan USD A/C - GBP,1452317,202207,-229221.08
112010,JP Morgan USD A/C - GBP,1452317,202208,-694625.18
112010,JP Morgan USD A/C - GBP,1452317,202209,-275464.9
112010,JP Morgan USD A/C - GBP,1452317,202210,0
112010,JP Morgan USD A/C - GBP,1452317,202211,0
112010,JP Morgan USD A/C - GBP,1452317,202212,0
112010,JP Morgan USD A/C - GBP,1452317,202301,-1381424.65
112010,JP Morgan USD A/C - GBP,1452317,201802,-187516.53
112010,JP Morgan USD A/C - GBP,1452317,202303,-575353.15
112010,JP Morgan USD A/C - GBP,1452317,202304,0
112010,JP Morgan USD A/C - GBP,1452317,202305,-842726.24
112010,JP Morgan USD A/C - GBP,1452317,202306,-1175403.77
112010,JP Morgan USD A/C - GBP,1452317,201807,0
112010,JP Morgan USD A/C - GBP,1452317,202308,0
112010,JP Morgan USD A/C - GBP,1452317,202309,0
112010,JP Morgan USD A/C - GBP,1452317,202310,0
112010,JP Morgan USD A/C - GBP,1452317,202311,-3331184.77
112010,JP Morgan USD A/C - GBP,1452317,202312,-1511369.9
112010,JP Morgan USD A/C - GBP,1452317,202401,-449718.37
112010,JP Morgan USD A/C - GBP,1452317,202402,-2561068.62
112010,JP Morgan USD A/C - GBP,1452317,202403,-1886916.69
112010,JP Morgan USD A/C - GBP,1452317,202404,0
112010,JP Morgan USD A/C - GBP,1452317,202405,-2767545.78
112010,JP Morgan USD A/C - GBP,1452317,202406,-675565.62
112010,JP Morgan USD A/C - KRW,1495511,202001,0
112010,JP Morgan USD A/C - KRW,1495511,202002,0
112010,JP Morgan USD A/C - KRW,1495511,202003,0
112010,JP Morgan USD A/C - KRW,1495511,202004,0
112010,JP Morgan USD A/C - KRW,1495511,202005,0
112010,JP Morgan USD A/C - KRW,1495511,202006,0
112010,JP Morgan USD A/C - KRW,1495511,202007,0
112010,JP Morgan USD A/C - KRW,1495511,202008,0
112010,JP Morgan USD A/C - KRW,1495511,202009,0
112010,JP Morgan USD A/C - KRW,1495511,202010,0
112010,JP Morgan USD A/C - KRW,1495511,202011,0
112010,JP Morgan USD A/C - KRW,1495511,202012,0
112010,JP Morgan USD A/C - KRW,1495511,202101,0
112010,JP Morgan USD A/C - KRW,1495511,202102,0
112010,JP Morgan USD A/C - KRW,1495511,202103,0
112010,JP Morgan USD A/C - KRW,1495511,202104,0
112010,JP Morgan USD A/C - KRW,1495511,202105,0
112010,JP Morgan USD A/C - KRW,1495511,202106,0
112010,JP Morgan USD A/C - KRW,1495511,202107,0
112010,JP Morgan USD A/C - KRW,1495511,202108,0
112010,JP Morgan USD A/C - KRW,1495511,202109,0
112010,JP Morgan USD A/C - KRW,1495511,202110,0
112010,JP Morgan USD A/C - KRW,1495511,202111,0
112010,JP Morgan USD A/C - KRW,1495511,202112,0
112010,JP Morgan USD A/C - KRW,1495511,202201,0
112010,JP Morgan USD A/C - KRW,1495511,202202,0
112010,JP Morgan USD A/C - KRW,1495511,202203,0
112010,JP Morgan USD A/C - KRW,1495511,202204,0
112010,JP Morgan USD A/C - KRW,1495511,202205,0
112010,JP Morgan USD A/C - KRW,1495511,202206,0
112010,JP Morgan USD A/C - KRW,1495511,202207,0
112010,JP Morgan USD A/C - KRW,1495511,202208,0
112010,JP Morgan USD A/C - KRW,1495511,202209,0
112010,JP Morgan USD A/C - KRW,1495511,202210,0
112010,JP Morgan USD A/C - KRW,1495511,202211,0
112010,JP Morgan USD A/C - KRW,1495511,202212,0
112010,JP Morgan USD A/C - KRW,1495511,202301,0
112010,JP Morgan USD A/C - KRW,1495511,201802,0
112010,JP Morgan USD A/C - KRW,1495511,202303,0
112010,JP Morgan USD A/C - KRW,1495511,202304,0
112010,JP Morgan USD A/C - KRW,1495511,202305,0
112010,JP Morgan USD A/C - KRW,1495511,202306,0
112010,JP Morgan USD A/C - KRW,1495511,201807,0
112010,JP Morgan USD A/C - KRW,1495511,202308,0
112010,JP Morgan USD A/C - KRW,1495511,202309,0
112010,JP Morgan USD A/C - KRW,1495511,202310,0
112010,JP Morgan USD A/C - KRW,1495511,202311,0
112010,JP Morgan USD A/C - KRW,1495511,202312,0
112010,JP Morgan USD A/C - KRW,1495511,202401,0
112010,JP Morgan USD A/C - KRW,1495511,202402,0
112010,JP Morgan USD A/C - KRW,1495511,202403,0
112010,JP Morgan USD A/C - KRW,1495511,202404,0
112010,JP Morgan USD A/C - KRW,1495511,202405,0
112010,JP Morgan USD A/C - KRW,1495511,202406,0
112010,JP Morgan USD A/C - JPY,1495512,202211,-1460.13
112010,JP Morgan USD A/C - JPY,1495512,202212,-2830.9
112010,JP Morgan USD A/C - JPY,1495512,202301,-705.59
112010,JP Morgan USD A/C - JPY,1495512,201802,-1477.2
112010,JP Morgan USD A/C - JPY,1495512,202303,-2923.45
112010,JP Morgan USD A/C - JPY,1495512,202304,-707.98
112010,JP Morgan USD A/C - JPY,1495512,202305,-1458.97
112010,JP Morgan USD A/C - JPY,1495512,202306,-1566.47
112010,JP Morgan USD A/C - JPY,1495512,201807,-1394.87
112010,JP Morgan USD A/C - JPY,1495512,202308,-695.95
112010,JP Morgan USD A/C - JPY,1495512,202309,0
112010,JP Morgan USD A/C - JPY,1495512,202310,-688.98
112010,JP Morgan USD A/C - JPY,1495512,202311,-2725.6
112010,JP Morgan USD A/C - JPY,1495512,202312,-1390.06
112010,JP Morgan USD A/C - JPY,1495512,202401,-2121.09
112010,JP Morgan USD A/C - JPY,1495512,202402,-6736.79
112010,JP Morgan USD A/C - JPY,1495512,202403,-2797.14
112010,JP Morgan USD A/C - JPY,1495512,202404,-2079.17
112010,JP Morgan USD A/C - JPY,1495512,202405,-1386.99
112010,JP Morgan USD A/C - JPY,1495512,202406,-729.34
112010,JP Morgan USD A/C - GBP,1495519,202001,0
112010,JP Morgan USD A/C - GBP,1495519,202002,0
112010,JP Morgan USD A/C - GBP,1495519,202003,0
112010,JP Morgan USD A/C - GBP,1495519,202004,0
112010,JP Morgan USD A/C - GBP,1495519,202005,0
112010,JP Morgan USD A/C - GBP,1495519,202006,0
112010,JP Morgan USD A/C - GBP,1495519,202007,0
112010,JP Morgan USD A/C - GBP,1495519,202008,0
112010,JP Morgan USD A/C - GBP,1495519,202009,0
112010,JP Morgan USD A/C - GBP,1495519,202010,0
112010,JP Morgan USD A/C - GBP,1495519,202011,0
112010,JP Morgan USD A/C - GBP,1495519,202012,0
112010,JP Morgan USD A/C - GBP,1495519,202101,0
112010,JP Morgan USD A/C - GBP,1495519,202102,0
112010,JP Morgan USD A/C - GBP,1495519,202103,0
112010,JP Morgan USD A/C - GBP,1495519,202104,0
112010,JP Morgan USD A/C - GBP,1495519,202105,0
112010,JP Morgan USD A/C - GBP,1495519,202106,0
112010,JP Morgan USD A/C - GBP,1495519,202107,-13187.59
112010,JP Morgan USD A/C - GBP,1495519,202108,0
112010,JP Morgan USD A/C - GBP,1495519,202109,0
112010,JP Morgan USD A/C - GBP,1495519,202110,0
112010,JP Morgan USD A/C - GBP,1495519,202111,0
112010,JP Morgan USD A/C - GBP,1495519,202112,0
112010,JP Morgan USD A/C - GBP,1495519,202201,0
112010,JP Morgan USD A/C - GBP,1495519,202202,0
112010,JP Morgan USD A/C - GBP,1495519,202203,0
112010,JP Morgan USD A/C - GBP,1495519,202204,0
112010,JP Morgan USD A/C - GBP,1495519,202205,0
112010,JP Morgan USD A/C - GBP,1495519,202206,0
112010,JP Morgan USD A/C - GBP,1495519,202207,0
112010,JP Morgan USD A/C - GBP,1495519,202208,0
112010,JP Morgan USD A/C - GBP,1495519,202209,-15268.61
112010,JP Morgan USD A/C - GBP,1495519,202210,0
112010,JP Morgan USD A/C - GBP,1495519,202211,0
112010,JP Morgan USD A/C - GBP,1495519,202212,0
112010,JP Morgan USD A/C - GBP,1495519,202301,0
112010,JP Morgan USD A/C - GBP,1495519,201802,0
112010,JP Morgan USD A/C - GBP,1495519,202303,0
112010,JP Morgan USD A/C - GBP,1495519,202304,0
112010,JP Morgan USD A/C - GBP,1495519,202305,0
112010,JP Morgan USD A/C - GBP,1495519,202306,0
112010,JP Morgan USD A/C - GBP,1495519,201807,0
112010,JP Morgan USD A/C - GBP,1495519,202308,0
112010,JP Morgan USD A/C - GBP,1495519,202309,0
112010,JP Morgan USD A/C - GBP,1495519,202310,0
112010,JP Morgan USD A/C - GBP,1495519,202311,0
112010,JP Morgan USD A/C - GBP,1495519,202312,0
112010,JP Morgan USD A/C - GBP,1495519,202401,0
112010,JP Morgan USD A/C - GBP,1495519,202402,0
112010,JP Morgan USD A/C - GBP,1495519,202403,0
112010,JP Morgan USD A/C - GBP,1495519,202404,0
112010,JP Morgan USD A/C - GBP,1495519,202405,0
112010,JP Morgan USD A/C - GBP,1495519,202406,0
112010,JP Morgan USD A/C - SGD,1570210,202001,0
112010,JP Morgan USD A/C - SGD,1570210,202002,0
112010,JP Morgan USD A/C - SGD,1570210,202003,0
112010,JP Morgan USD A/C - SGD,1570210,202004,0
112010,JP Morgan USD A/C - SGD,1570210,202005,0
112010,JP Morgan USD A/C - SGD,1570210,202006,0
112010,JP Morgan USD A/C - SGD,1570210,202007,0
112010,JP Morgan USD A/C - SGD,1570210,202008,0
112010,JP Morgan USD A/C - SGD,1570210,202009,0
112010,JP Morgan USD A/C - SGD,1570210,202010,0
112010,JP Morgan USD A/C - SGD,1570210,202011,0
112010,JP Morgan USD A/C - SGD,1570210,202012,0
112010,JP Morgan USD A/C - SGD,1570210,202101,0
112010,JP Morgan USD A/C - SGD,1570210,202102,0
112010,JP Morgan USD A/C - SGD,1570210,202103,0
112010,JP Morgan USD A/C - SGD,1570210,202104,0
112010,JP Morgan USD A/C - SGD,1570210,202105,0
112010,JP Morgan USD A/C - SGD,1570210,202106,0
112010,JP Morgan USD A/C - SGD,1570210,202107,0
112010,JP Morgan USD A/C - SGD,1570210,202108,0
112010,JP Morgan USD A/C - SGD,1570210,202109,0
112010,JP Morgan USD A/C - SGD,1570210,202110,0
112010,JP Morgan USD A/C - SGD,1570210,202111,0
112010,JP Morgan USD A/C - SGD,1570210,202112,0
112010,JP Morgan USD A/C - SGD,1570210,202201,0
112010,JP Morgan USD A/C - SGD,1570210,202202,0
112010,JP Morgan USD A/C - SGD,1570210,202203,0
112010,JP Morgan USD A/C - SGD,1570210,202204,0
112010,JP Morgan USD A/C - SGD,1570210,202205,0
112010,JP Morgan USD A/C - SGD,1570210,202206,0
112010,JP Morgan USD A/C - SGD,1570210,202207,0
112010,JP Morgan USD A/C - SGD,1570210,202208,0
112010,JP Morgan USD A/C - SGD,1570210,202209,0
112010,JP Morgan USD A/C - SGD,1570210,202210,0
112010,JP Morgan USD A/C - SGD,1570210,202211,0
112010,JP Morgan USD A/C - SGD,1570210,202212,0
112010,JP Morgan USD A/C - SGD,1570210,202301,0
112010,JP Morgan USD A/C - SGD,1570210,201802,0
112010,JP Morgan USD A/C - SGD,1570210,202303,0
112010,JP Morgan USD A/C - SGD,1570210,202304,0
112010,JP Morgan USD A/C - SGD,1570210,202305,0
112010,JP Morgan USD A/C - SGD,1570210,202306,0
112010,JP Morgan USD A/C - SGD,1570210,201807,0
112010,JP Morgan USD A/C - SGD,1570210,202308,0
112010,JP Morgan USD A/C - SGD,1570210,202309,0
112010,JP Morgan USD A/C - SGD,1570210,202310,0
112010,JP Morgan USD A/C - SGD,1570210,202311,0
112010,JP Morgan USD A/C - SGD,1570210,202312,0
112010,JP Morgan USD A/C - SGD,1570210,202401,0
112010,JP Morgan USD A/C - SGD,1570210,202402,0
112010,JP Morgan USD A/C - SGD,1570210,202403,0
112010,JP Morgan USD A/C - SGD,1570210,202404,0
112010,JP Morgan USD A/C - SGD,1570210,202405,0
112010,JP Morgan USD A/C - SGD,1570210,202406,0
59610,JP Morgan Bank - AUD,1631941,202001,8629426.52
59610,JP Morgan Bank - AUD,1631941,202002,2934406.36
59610,JP Morgan Bank - AUD,1631941,202003,-5435153.17
59610,JP Morgan Bank - AUD,1631941,202004,2769642.27
59610,JP Morgan Bank - AUD,1631941,202005,169713.31
59610,JP Morgan Bank - AUD,1631941,202006,-4235955.66
59610,JP Morgan Bank - AUD,1631941,202007,2961911.17
59610,JP Morgan Bank - AUD,1631941,202008,-4365187.69
59610,JP Morgan Bank - AUD,1631941,202009,-1915351.46
59610,JP Morgan Bank - AUD,1631941,202010,1061840.08
59610,JP Morgan Bank - AUD,1631941,202011,3891559.59
59610,JP Morgan Bank - AUD,1631941,202012,-4051961.04
59610,JP Morgan Bank - AUD,1631941,202101,-1667478.51
59610,JP Morgan Bank - AUD,1631941,202102,6531981.79
59610,JP Morgan Bank - AUD,1631941,202103,2665897.95
59610,JP Morgan Bank - AUD,1631941,202104,-542005.67
59610,JP Morgan Bank - AUD,1631941,202105,-7424170.87
59610,JP Morgan Bank - AUD,1631941,202106,-4830134.55
59610,JP Morgan Bank - AUD,1631941,202107,2376053.77
59610,JP Morgan Bank - AUD,1631941,202108,1455582.66
59610,JP Morgan Bank - AUD,1631941,202109,11011755.51
59610,JP Morgan Bank - AUD,1631941,202110,8809005.96
59610,JP Morgan Bank - AUD,1631941,202111,1346008.69
59610,JP Morgan Bank - AUD,1631941,202112,-19300564.79
59610,JP Morgan Bank - AUD,1631941,202201,5711871.45
59610,JP Morgan Bank - AUD,1631941,202202,-6540453.7
59610,JP Morgan Bank - AUD,1631941,202203,7845787.07
59610,JP Morgan Bank - AUD,1631941,202204,-154109.22
59610,JP Morgan Bank - AUD,1631941,202205,2081197.79
59610,JP Morgan Bank - AUD,1631941,202206,-240019.17
59610,JP Morgan Bank - AUD,1631941,202207,2332298.91
59610,JP Morgan Bank - AUD,1631941,202208,566381.68
59610,JP Morgan Bank - AUD,1631941,202209,-719509.46
59610,JP Morgan Bank - AUD,1631941,202210,-2008887.12
59610,JP Morgan Bank - AUD,1631941,202211,-417299.97
59610,JP Morgan Bank - AUD,1631941,202212,-604170.4
59610,JP Morgan Bank - AUD,1631941,202301,5658285.83
59610,JP Morgan Bank - AUD,1631941,201802,-2425411.95
59610,JP Morgan Bank - AUD,1631941,202303,-1894861.99
59610,JP Morgan Bank - AUD,1631941,202304,505948.08
59610,JP Morgan Bank - AUD,1631941,202305,-3161946.32
59610,JP Morgan Bank - AUD,1631941,202306,-18386358.8
59610,JP Morgan Bank - AUD,1631941,201807,19340205.97
59610,JP Morgan Bank - AUD,1631941,202308,4323649.51
59610,JP Morgan Bank - AUD,1631941,202309,-6204368.64
59610,JP Morgan Bank - AUD,1631941,202310,-16396770.76
59610,JP Morgan Bank - AUD,1631941,202311,18208278.49
59610,JP Morgan Bank - AUD,1631941,202312,-4031713.7
59610,JP Morgan Bank - AUD,1631941,202401,1111790.17
59610,JP Morgan Bank - AUD,1631941,202402,1997228.07
59610,JP Morgan Bank - AUD,1631941,202403,-1735902.04
59610,JP Morgan Bank - AUD,1631941,202404,-1266164.56
59610,JP Morgan Bank - AUD,1631941,202405,-1244640.88
59610,JP Morgan Bank - AUD,1631941,202406,720698.46
112010,JP Morgan Bank USD A/C - EUR,1631947,202001,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202002,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202003,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202004,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202005,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202006,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202007,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202008,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202009,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202010,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202011,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202012,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202101,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202102,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202103,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202104,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202105,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202106,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202107,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202108,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202109,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202110,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202111,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202112,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202201,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202202,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202203,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202204,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202205,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202206,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202207,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202208,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202209,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202210,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202211,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202212,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202301,0
112010,JP Morgan Bank USD A/C - EUR,1631947,201802,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202303,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202304,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202305,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202306,0
112010,JP Morgan Bank USD A/C - EUR,1631947,201807,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202308,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202309,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202310,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202311,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202312,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202401,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202402,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202403,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202404,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202405,0
112010,JP Morgan Bank USD A/C - EUR,1631947,202406,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202001,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202002,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202003,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202004,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202005,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202006,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202007,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202008,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202009,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202010,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202011,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202012,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202101,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202102,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202103,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202104,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202105,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202106,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202107,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202108,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202109,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202110,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202111,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202112,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202201,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202202,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202203,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202204,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202205,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202206,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202207,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202208,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202209,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202210,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202211,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202212,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202301,0
112010,JP Morgan Bank USD A/C - GBP,1631948,201802,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202303,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202304,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202305,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202306,0
112010,JP Morgan Bank USD A/C - GBP,1631948,201807,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202308,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202309,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202310,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202311,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202312,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202401,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202402,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202403,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202404,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202405,0
112010,JP Morgan Bank USD A/C - GBP,1631948,202406,0
112010,JP Morgan Bank - USD,1631956,202001,0
112010,JP Morgan Bank - USD,1631956,202002,0
112010,JP Morgan Bank - USD,1631956,202003,-352348.33
112010,JP Morgan Bank - USD,1631956,202004,334340.54
112010,JP Morgan Bank - USD,1631956,202005,0
112010,JP Morgan Bank - USD,1631956,202006,0
112010,JP Morgan Bank - USD,1631956,202007,-14768.33
112010,JP Morgan Bank - USD,1631956,202008,0.01
112010,JP Morgan Bank - USD,1631956,202009,0
112010,JP Morgan Bank - USD,1631956,202010,-370505
112010,JP Morgan Bank - USD,1631956,202011,338005
112010,JP Morgan Bank - USD,1631956,202012,0
112010,JP Morgan Bank - USD,1631956,202101,0
112010,JP Morgan Bank - USD,1631956,202102,0
112010,JP Morgan Bank - USD,1631956,202103,108225
112010,JP Morgan Bank - USD,1631956,202104,0
112010,JP Morgan Bank - USD,1631956,202105,-162519.6
112010,JP Morgan Bank - USD,1631956,202106,26722.2
112010,JP Morgan Bank - USD,1631956,202107,-20880
112010,JP Morgan Bank - USD,1631956,202108,29490
112010,JP Morgan Bank - USD,1631956,202109,0
112010,JP Morgan Bank - USD,1631956,202110,0
112010,JP Morgan Bank - USD,1631956,202111,0
112010,JP Morgan Bank - USD,1631956,202112,-25172.4
112010,JP Morgan Bank - USD,1631956,202201,34384.8
112010,JP Morgan Bank - USD,1631956,202202,0
112010,JP Morgan Bank - USD,1631956,202203,0
112010,JP Morgan Bank - USD,1631956,202204,-19950
112010,JP Morgan Bank - USD,1631956,202205,19950
112010,JP Morgan Bank - USD,1631956,202206,14768.33
112010,JP Morgan Bank - USD,1631956,202207,-7125
112010,JP Morgan Bank - USD,1631956,202208,7125
112010,JP Morgan Bank - USD,1631956,202209,0
112010,JP Morgan Bank - USD,1631956,202210,-3420
112010,JP Morgan Bank - USD,1631956,202211,-4560
112010,JP Morgan Bank - USD,1631956,202212,-1003.2
112010,JP Morgan Bank - USD,1631956,202301,8983.2
112010,JP Morgan Bank - USD,1631956,201802,0
